REPORT_DATE,FATALITIES,COUNTY,change_2006_2016,indicator_2002_2006,indicator_1999_2001,indicator_1993_1998,has_accident_before_2006,name,Longitude,Latitude,Region,Family,Color,Nearest Neighbor,Region_color,simple_family
1970-01-01 00:00:00.020120620,1,48113,1.0,0,0,0,0,Dallas,-96.77788947,32.76665041,S,Dallas-San Antonio,red,Dallas,#1f77b4,Wild Texas
1970-01-01 00:00:00.020130516,1,47125,0.0,0,0,0,0,Montgomery,-87.38247263,36.49650951,S,Containment,green,Nashville,#1f77b4,Reform
1970-01-01 00:00:00.020130325,1,22033,0.0,0,0,0,0,East Baton Rouge,-91.0956724,30.53801719,S,Containment-Lite,green,New Orleans,#1f77b4,Reform
1970-01-01 00:00:00.020130426,1,48171,0.0,0,0,0,0,Gillespie,-98.94676915,30.31824095,S,Dallas-San Antonio,red,San Antonio,#1f77b4,Wild Texas
1970-01-01 00:00:00.020130426,1,37151,1.0,0,0,0,0,Randolph,-79.8058818,35.71023333,S,Middle America,orange,Greensboro,#1f77b4,Traditional
1970-01-01 00:00:00.020130402,1,6047,0.0,0,0,0,0,Merced,-120.7175058,37.19189197,W,Growth Management,green,Sacramento,#d62728,Reform
1970-01-01 00:00:00.020130321,1,5117,0.0,0,0,0,0,Prairie,-91.55194184,34.83010091,S,Containment,green,Memphis (AR),#1f77b4,Reform
1970-01-01 00:00:00.020110405,1,6059,-3.0,0,0,0,0,Orange,-117.760976,33.70311134,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020130304,1,24033,-3.0,0,0,0,0,Prince George's,-76.84739072,38.8299677,S,Containment-Lite,green,Washington (DC),#1f77b4,Reform
1970-01-01 00:00:00.020130328,1,17031,5.0,0,0,0,0,Cook,-87.81698762,41.84005007,MW,Middle America,orange,Chicago (IL),#f7b6d2,Traditional
1970-01-01 00:00:00.020120727,1,1097,1.0,0,0,0,0,Mobile,-88.20659057,30.77909854,S,Containment-Lite,green,New Orleans,#1f77b4,Reform
1970-01-01 00:00:00.020130314,1,47021,0.0,0,0,0,0,Cheatham,-87.08648326,36.26140435,S,Containment,green,Nashville,#1f77b4,Reform
1970-01-01 00:00:00.020130306,1,6039,-2.0,0,0,0,0,Madera,-119.7624357,37.21825802,W,Growth Management,green,Sacramento,#d62728,Reform
1970-01-01 00:00:00.020130128,1,45019,1.0,0,0,0,0,Charleston,-79.95226654,32.83417041,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020121216,2,48141,2.0,0,0,0,1,El Paso,-106.2352418,31.76884214,W,Growth Management,green,Phoenix,#d62728,Reform
1970-01-01 00:00:00.020130203,1,6037,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020130205,1,5031,1.0,0,0,0,0,Craighead,-90.63270647,35.8310138,S,Containment,green,Memphis (AR),#1f77b4,Reform
1970-01-01 00:00:00.020130122,2,48213,0.0,0,0,0,1,Henderson,-95.85377795,32.21224151,S,Dallas-San Antonio,red,Dallas,#1f77b4,Wild Texas
1970-01-01 00:00:00.020130205,1,36075,0.0,0,0,0,0,Oswego,-76.14177407,43.42718293,NE,Basic Exclusion,blue,Philadelphia (NJ),#9edae5,Exclusion
1970-01-01 00:00:00.020130124,1,40013,1.0,0,0,0,0,Bryan,-96.26246372,33.96278604,S,Dallas-San Antonio,red,Dallas,#1f77b4,Wild Texas
1970-01-01 00:00:00.020121008,1,10001,0.0,0,0,0,0,Kent,-75.56844621,39.08639126,NE,Middle America,orange,Philadelphia (PA),#9edae5,Traditional
1970-01-01 00:00:00.020130130,1,48467,1.0,0,0,0,0,Van Zandt,-95.83674215,32.56379892,S,Dallas-San Antonio,red,Dallas,#1f77b4,Wild Texas
1970-01-01 00:00:00.020130201,1,36051,0.0,0,0,0,0,Livingston,-77.77517835,42.72855751,NE,Middle America,orange,Rochester,#9edae5,Traditional
1970-01-01 00:00:00.020130201,1,36051,0.0,0,0,0,0,Livingston,-77.77517835,42.72855751,NE,Middle America,orange,Rochester,#9edae5,Traditional
1970-01-01 00:00:00.020100504,1,12103,-1.0,0,0,0,0,Pinellas,-82.73164012,27.92895178,S,Growth Management,green,Tampa,#1f77b4,Reform
1970-01-01 00:00:00.020100622,1,12087,0.0,0,0,0,0,Monroe,-81.12021765,25.27277607,S,Growth Management,green,Miami,#1f77b4,Reform
1970-01-01 00:00:00.020100817,1,48061,0.0,0,0,0,0,Cameron,-97.51397873,26.13427178,S,Dallas-San Antonio,red,San Antonio,#1f77b4,Wild Texas
1970-01-01 00:00:00.020130117,1,36013,-1.0,0,0,0,0,Chautauqua,-79.36664149,42.22817594,NE,Middle America,orange,Buffalo,#9edae5,Traditional
1970-01-01 00:00:00.020130118,1,37023,-1.0,0,0,0,0,Burke,-81.70505869,35.74914733,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020121108,1,10003,0.0,0,0,0,0,New Castle,-75.64791441,39.58150592,NE,Middle America,orange,Philadelphia (PA),#9edae5,Traditional
1970-01-01 00:00:00.020121128,1,5143,2.0,0,0,0,0,Washington,-94.21571712,35.97899668,MW,Middle America,orange,Kansas City (MO),#f7b6d2,Traditional
1970-01-01 00:00:00.020121111,1,48283,1.0,0,0,0,0,La Salle,-99.0992434,28.34445432,S,Dallas-San Antonio,red,San Antonio,#1f77b4,Wild Texas
1970-01-01 00:00:00.020121111,1,48283,1.0,0,0,0,0,La Salle,-99.0992434,28.34445432,S,Dallas-San Antonio,red,San Antonio,#1f77b4,Wild Texas
1970-01-01 00:00:00.020121111,1,48283,1.0,0,0,0,0,La Salle,-99.0992434,28.34445432,S,Dallas-San Antonio,red,San Antonio,#1f77b4,Wild Texas
1970-01-01 00:00:00.020121213,1,27049,1.0,0,0,0,0,Goodhue,-92.72266089,44.40972913,MW,Middle America,orange,Minneapolis (MN),#f7b6d2,Traditional
1970-01-01 00:00:00.020120824,1,24510,0.0,0,0,0,0,Baltimore,-76.61440436,39.30522045,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
1970-01-01 00:00:00.020120824,1,24510,0.0,0,0,0,0,Baltimore,-76.61440436,39.30522045,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
1970-01-01 00:00:00.020121104,1,53033,-3.0,0,0,0,0,King,-121.8063614,47.49034831,W,Containment,green,Seattle,#d62728,Reform
1970-01-01 00:00:00.020121104,1,45003,-4.0,0,0,0,0,Aiken,-81.63493042,33.544095,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020120919,1,12117,0.0,0,0,0,0,Seminole,-81.23634611,28.71682625,S,Growth Management,green,Orlando,#1f77b4,Reform
1970-01-01 00:00:00.020121013,2,36029,3.0,0,0,0,1,Erie,-78.73230753,42.76409998,NE,Middle America,orange,Buffalo,#9edae5,Traditional
1970-01-01 00:00:00.020120924,2,47011,1.0,0,0,0,1,Bradley,-84.85962176,35.15369028,S,Middle America,orange,Atlanta,#1f77b4,Traditional
1970-01-01 00:00:00.020120611,1,6085,0.0,0,0,0,0,Santa Clara,-121.6951016,37.23169965,W,Growth Control,green,San Francisco,#d62728,Reform
1970-01-01 00:00:00.020110606,1,17103,0.0,0,0,0,0,Lee,-89.29939757,41.74622905,MW,Middle America,orange,Chicago (IL),#f7b6d2,Traditional
1970-01-01 00:00:00.020120719,1,22013,1.0,0,0,0,0,Bienville,-93.05594858,32.34717134,S,Houston,red,Houston,#1f77b4,Wild Texas
1970-01-01 00:00:00.020120322,1,9009,-1.0,0,0,0,0,New Haven,-72.93235204,41.41072833,NE,Middle America,orange,New Haven,#9edae5,Traditional
1970-01-01 00:00:00.020120823,1,51067,0.0,0,0,0,0,Franklin,-79.88106371,36.99189661,S,Middle America,orange,Greensboro,#1f77b4,Traditional
1970-01-01 00:00:00.020120719,6,36045,1.0,0,0,0,1,Jefferson,-75.93125006,44.04796973,NE,Basic Exclusion,blue,Philadelphia (NJ),#9edae5,Exclusion
1970-01-01 00:00:00.020120609,1,6037,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020120731,1,55033,0.0,0,0,0,0,Dunn,-91.89653391,44.94674851,MW,Middle America,orange,Minneapolis (MN),#f7b6d2,Traditional
1970-01-01 00:00:00.020120417,1,45091,3.0,0,0,0,0,York,-81.18407852,34.9746458,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020120416,1,45089,1.0,0,0,0,0,Williamsburg,-79.72785637,33.62020834,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020120509,1,8005,-1.0,0,0,0,0,Arapahoe,-104.3385011,39.649919,W,Growth Control,green,Denver,#d62728,Reform
1970-01-01 00:00:00.020120619,1,29077,-3.0,0,0,0,0,Greene,-93.34188307,37.25758647,MW,Middle America,orange,Kansas City (MO),#f7b6d2,Traditional
1970-01-01 00:00:00.020120502,1,45083,-1.0,0,0,0,0,Spartanburg,-81.99110742,34.93148726,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020120707,1,21125,0.0,0,0,0,0,Laurel,-84.1176508,37.11047425,MW,Middle America,orange,Louisville (IN),#f7b6d2,Traditional
1970-01-01 00:00:00.020120425,2,24023,0.0,0,0,0,1,Garrett,-79.27376451,39.52849306,NE,Middle America,orange,Pittsburgh,#9edae5,Traditional
1970-01-01 00:00:00.020120507,1,19115,-1.0,0,0,0,0,Louisa,-91.25958262,41.21843405,MW,Middle America,orange,St. Louis (MO),#f7b6d2,Traditional
1970-01-01 00:00:00.020120529,1,29047,-1.0,0,0,0,0,Clay,-94.42122576,39.31045251,MW,Middle America,orange,Kansas City (MO),#f7b6d2,Traditional
1970-01-01 00:00:00.020120416,1,45089,1.0,0,0,0,0,Williamsburg,-79.72785637,33.62020834,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020120426,1,20169,0.0,0,0,0,0,Saline,-97.65012272,38.78394989,MW,Middle America,orange,Kansas City (KS),#f7b6d2,Traditional
1970-01-01 00:00:00.020120429,1,55079,0.0,0,0,0,0,Milwaukee,-87.96698811,43.00700658,MW,Middle America,orange,Milwaukee,#f7b6d2,Traditional
1970-01-01 00:00:00.020120507,1,27003,-3.0,0,0,0,0,Anoka,-93.24708307,45.27314304,MW,Middle America,orange,Minneapolis (MN),#f7b6d2,Traditional
1970-01-01 00:00:00.020120430,1,37023,-1.0,0,0,0,0,Burke,-81.70505869,35.74914733,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020120402,1,17007,-1.0,0,0,0,0,Boone,-88.82348512,42.32294195,MW,Middle America,orange,Milwaukee,#f7b6d2,Traditional
1970-01-01 00:00:00.020100330,1,12011,1.0,0,0,0,0,Broward,-80.48723143,26.15220703,S,Growth Management,green,Miami,#1f77b4,Reform
1970-01-01 00:00:00.020120201,1,6071,-5.0,0,0,0,0,San Bernardino,-116.1783784,34.84157876,W,Containment,green,Las Vegas (AZ),#d62728,Reform
1970-01-01 00:00:00.020120221,1,6099,-1.0,0,0,0,0,Stanislaus,-120.9979524,37.55851635,W,Growth Management,green,Sacramento,#d62728,Reform
1970-01-01 00:00:00.020120201,1,49035,1.0,0,0,0,0,Salt Lake,-111.9241028,40.66728813,W,High Density,orange,Salt Lake City,#d62728,Traditional
1970-01-01 00:00:00.020120307,1,54079,-2.0,0,0,0,0,Putnam,-81.90915525,38.5085024,S,Middle America,orange,Washington (WV),#1f77b4,Traditional
1970-01-01 00:00:00.020120227,1,51009,-1.0,0,0,0,0,Amherst,-79.14517223,37.60543548,S,Middle America,orange,Washington (VA),#1f77b4,Traditional
1970-01-01 00:00:00.020120215,1,1073,-3.0,0,0,0,0,Jefferson,-86.89657084,33.5543433,S,Middle America,orange,Atlanta,#1f77b4,Traditional
1970-01-01 00:00:00.020120130,1,17051,1.0,0,0,0,0,Fayette,-89.02441763,39.0000587,MW,Middle America,orange,St. Louis (IL),#f7b6d2,Traditional
1970-01-01 00:00:00.020111201,1,6037,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020111028,1,25001,-1.0,0,0,0,0,Barnstable,-70.2898624,41.7232979,NE,Exclusion with Restriction,blue,Boston (MA),#9edae5,Exclusion
1970-01-01 00:00:00.020120123,1,19047,0.0,0,0,0,0,Crawford,-95.3819718,42.03718237,MW,Middle America,orange,Kansas City (KS),#f7b6d2,Traditional
1970-01-01 00:00:00.020120112,1,17097,2.0,0,0,0,0,Lake,-88.00373142,42.32318039,MW,Middle America,orange,Chicago (IL),#f7b6d2,Traditional
1970-01-01 00:00:00.020111214,1,36099,0.0,0,0,0,0,Seneca,-76.82362358,42.78068586,NE,Middle America,orange,Rochester,#9edae5,Traditional
1970-01-01 00:00:00.020111120,1,36067,3.0,0,0,0,0,Onondaga,-76.19460186,43.0061269,NE,Basic Exclusion,blue,Philadelphia (NJ),#9edae5,Exclusion
1970-01-01 00:00:00.020111214,1,6059,-3.0,0,0,0,0,Orange,-117.760976,33.70311134,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020111114,1,24005,-1.0,0,0,0,0,Baltimore,-76.63603021,39.4596552,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
1970-01-01 00:00:00.020110808,1,24005,-1.0,0,0,0,0,Baltimore,-76.63603021,39.4596552,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
1970-01-01 00:00:00.020110907,1,13207,0.0,0,0,0,0,Monroe,-83.91905929,33.0139317,S,Middle America,orange,Atlanta,#1f77b4,Traditional
1970-01-01 00:00:00.020111110,1,39035,-1.0,0,0,0,0,Cuyahoga,-81.6587538,41.42426021,MW,Middle America,orange,Cleveland,#f7b6d2,Traditional
1970-01-01 00:00:00.020111017,1,41025,1.0,0,0,0,0,Harney,-118.9679625,43.06361843,W,Containment,green,Portland (WA),#d62728,Reform
1970-01-01 00:00:00.020111027,1,37019,0.0,0,0,0,0,Brunswick,-78.23791614,34.07037851,S,Middle America,orange,Raleigh,#1f77b4,Traditional
1970-01-01 00:00:00.020101206,1,51109,0.0,0,0,0,0,Louisa,-77.96275853,37.97807843,S,Middle America,orange,Richmond,#1f77b4,Traditional
1970-01-01 00:00:00.020101113,1,17005,1.0,0,0,0,0,Bond,-89.43566372,38.88688243,MW,Middle America,orange,St. Louis (IL),#f7b6d2,Traditional
1970-01-01 00:00:00.020111003,1,55105,-2.0,0,0,0,0,Rock,-89.0712802,42.67118649,MW,Middle America,orange,Milwaukee,#f7b6d2,Traditional
1970-01-01 00:00:00.020110927,1,51183,-1.0,0,0,0,0,Sussex,-77.26234107,36.92136549,S,Middle America,orange,Richmond,#1f77b4,Traditional
1970-01-01 00:00:00.020110927,1,51183,-1.0,0,0,0,0,Sussex,-77.26234107,36.92136549,S,Middle America,orange,Richmond,#1f77b4,Traditional
1970-01-01 00:00:00.020110919,1,27109,3.0,0,0,0,0,Olmsted,-92.40209709,44.00380771,MW,Middle America,orange,Minneapolis (MN),#f7b6d2,Traditional
1970-01-01 00:00:00.020110913,4,19157,0.0,0,0,0,1,Poweshiek,-92.53097077,41.68657418,MW,Middle America,orange,Kansas City (MO),#f7b6d2,Traditional
1970-01-01 00:00:00.020110913,4,19157,0.0,0,0,0,1,Poweshiek,-92.53097077,41.68657418,MW,Middle America,orange,Kansas City (MO),#f7b6d2,Traditional
1970-01-01 00:00:00.020110913,4,19157,0.0,0,0,0,1,Poweshiek,-92.53097077,41.68657418,MW,Middle America,orange,Kansas City (MO),#f7b6d2,Traditional
1970-01-01 00:00:00.020110815,1,25009,0.0,0,0,0,0,Essex,-70.9515844,42.67174524,NE,Exclusion with Restriction,blue,Boston (MA),#9edae5,Exclusion
1970-01-01 00:00:00.020110405,1,6059,-3.0,0,0,0,0,Orange,-117.760976,33.70311134,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020110705,1,17031,5.0,0,0,0,0,Cook,-87.81698762,41.84005007,MW,Middle America,orange,Chicago (IL),#f7b6d2,Traditional
1970-01-01 00:00:00.020110804,3,39095,2.0,0,0,0,1,Lucas,-83.65545282,41.62064794,MW,Middle America,orange,Detroit,#f7b6d2,Traditional
1970-01-01 00:00:00.020100630,1,40081,0.0,0,0,0,0,Lincoln,-96.88123961,35.7027284,S,Middle America,orange,Oklahoma City,#1f77b4,Traditional
1970-01-01 00:00:00.020110602,1,38017,2.0,0,0,0,0,Cass,-97.24822334,46.93292237,MW,Middle America,orange,Minneapolis (MN),#f7b6d2,Traditional
1970-01-01 00:00:00.020110511,1,45019,1.0,0,0,0,0,Charleston,-79.95226654,32.83417041,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020110617,1,17115,-1.0,0,0,0,0,Macon,-88.96174804,39.85999062,MW,Middle America,orange,St. Louis (IL),#f7b6d2,Traditional
1970-01-01 00:00:00.020101213,1,40017,0.0,0,0,0,0,Canadian,-97.98241218,35.54233821,S,Middle America,orange,Oklahoma City,#1f77b4,Traditional
1970-01-01 00:00:00.020110630,1,54055,-1.0,0,0,0,0,Mercer,-81.11147554,37.40564762,S,Middle America,orange,Greensboro,#1f77b4,Traditional
1970-01-01 00:00:00.020110318,1,6037,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020110623,1,12087,0.0,0,0,0,0,Monroe,-81.12021765,25.27277607,S,Growth Management,green,Miami,#1f77b4,Reform
1970-01-01 00:00:00.020110521,1,24027,-1.0,0,0,0,0,Howard,-76.93099926,39.25078653,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
1970-01-01 00:00:00.020110617,1,37151,1.0,0,0,0,0,Randolph,-79.8058818,35.71023333,S,Middle America,orange,Greensboro,#1f77b4,Traditional
1970-01-01 00:00:00.020110519,1,38003,0.0,0,0,0,0,Barnes,-98.07170952,46.93593125,MW,Middle America,orange,Minneapolis (MN),#f7b6d2,Traditional
1970-01-01 00:00:00.020110526,2,40113,-2.0,0,0,0,1,Osage,-96.3983805,36.62910128,S,Middle America,orange,Oklahoma City,#1f77b4,Traditional
1970-01-01 00:00:00.020110425,1,6065,2.0,0,0,0,0,Riverside,-115.9939021,33.74329781,W,Growth Management,green,San Diego,#d62728,Reform
1970-01-01 00:00:00.020110418,1,24003,1.0,0,0,0,0,Anne Arundel,-76.60335105,39.0057724,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
1970-01-01 00:00:00.020101221,1,6071,-5.0,0,0,0,0,San Bernardino,-116.1783784,34.84157876,W,Containment,green,Las Vegas (AZ),#d62728,Reform
1970-01-01 00:00:00.020110424,1,6037,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020110409,1,36071,-1.0,0,0,0,0,Orange,-74.30558896,41.40198158,NE,High Density,orange,New York (NY),#9edae5,Traditional
1970-01-01 00:00:00.020110420,1,36103,0.0,0,0,0,0,Suffolk,-72.84423227,40.87024178,NE,Middle America,orange,New Haven,#9edae5,Traditional
1970-01-01 00:00:00.020110324,1,6037,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020110215,1,24033,-3.0,0,0,0,0,Prince George's,-76.84739072,38.8299677,S,Containment-Lite,green,Washington (DC),#1f77b4,Reform
1970-01-01 00:00:00.020110408,1,1081,0.0,0,0,0,0,Lee,-85.35522451,32.60106116,S,Middle America,orange,Atlanta,#1f77b4,Traditional
1970-01-01 00:00:00.020110327,1,36071,-1.0,0,0,0,0,Orange,-74.30558896,41.40198158,NE,High Density,orange,New York (NY),#9edae5,Traditional
1970-01-01 00:00:00.020110228,1,23019,0.0,0,0,0,0,Penobscot,-68.64952115,45.40038149,NE,Exclusion with Restriction,blue,Boston (MA),#9edae5,Exclusion
1970-01-01 00:00:00.020110124,1,34007,-1.0,0,0,0,0,Camden,-74.96012063,39.80401748,NE,Middle America,orange,Philadelphia (PA),#9edae5,Traditional
1970-01-01 00:00:00.020110131,1,34031,-2.0,0,0,0,0,Passaic,-74.30115633,41.03446344,NE,High Density,orange,New York (NY),#9edae5,Traditional
1970-01-01 00:00:00.020110314,2,37119,0.0,0,0,0,1,Mecklenburg,-80.83268027,35.24675454,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020101227,1,22017,3.0,0,0,0,0,Caddo,-93.88236667,32.5802177,S,Dallas-San Antonio,red,Dallas,#1f77b4,Wild Texas
1970-01-01 00:00:00.020110116,1,20063,0.0,0,0,0,0,Gove,-100.4829436,38.91587321,S,Middle America,orange,Oklahoma City,#1f77b4,Traditional
1970-01-01 00:00:00.020110124,1,56025,-1.0,0,0,0,0,Natrona,-106.7988764,42.96194049,W,Growth Control,green,Denver,#d62728,Reform
1970-01-01 00:00:00.020110219,1,53077,1.0,0,0,0,0,Yakima,-120.7387387,46.45687521,W,Containment,green,Seattle,#d62728,Reform
1970-01-01 00:00:00.020110131,1,13121,-1.0,0,0,0,0,Fulton,-84.46714878,33.79038574,S,Middle America,orange,Atlanta,#1f77b4,Traditional
1970-01-01 00:00:00.020110101,1,1127,-1.0,0,0,0,0,Walker,-87.29727889,33.80316281,S,Containment,green,Nashville,#1f77b4,Reform
1970-01-01 00:00:00.020110104,1,24005,-1.0,0,0,0,0,Baltimore,-76.63603021,39.4596552,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
1970-01-01 00:00:00.020101221,1,6029,1.0,0,0,0,0,Kern,-118.72959,35.34292819,W,Growth Management,green,Los Angeles,#d62728,Reform
1970-01-01 00:00:00.020110111,1,19099,1.0,0,0,0,0,Jasper,-93.05376026,41.6860352,MW,Middle America,orange,Kansas City (MO),#f7b6d2,Traditional
1970-01-01 00:00:00.020101230,1,36043,1.0,0,0,0,0,Herkimer,-74.96255405,43.41936241,NE,Basic Exclusion,blue,Philadelphia (NJ),#9edae5,Exclusion
1970-01-01 00:00:00.020101222,1,19117,1.0,0,0,0,0,Lucas,-93.32780803,41.02958964,MW,Middle America,orange,Kansas City (MO),#f7b6d2,Traditional
1970-01-01 00:00:00.020101107,1,40115,-1.0,0,0,0,0,Ottawa,-94.81058917,36.83587796,MW,Middle America,orange,Kansas City (MO),#f7b6d2,Traditional
1970-01-01 00:00:00.020101207,1,25017,0.0,0,0,0,0,Middlesex,-71.39262102,42.48584344,NE,Exclusion with Restriction,blue,Boston (MA),#9edae5,Exclusion
1970-01-01 00:00:00.020101018,1,24031,1.0,0,0,0,0,Montgomery,-77.20428439,39.13634899,S,Containment-Lite,green,Washington (DC),#1f77b4,Reform
1970-01-01 00:00:00.020100114,1,6001,0.0,0,0,0,0,Alameda,-121.888612,37.64642367,W,Growth Control,green,San Francisco,#d62728,Reform
1970-01-01 00:00:00.020101115,1,1053,3.0,0,0,0,0,Escambia,-87.16176056,31.12613571,S,Containment-Lite,green,New Orleans,#1f77b4,Reform
1970-01-01 00:00:00.020100905,1,34029,0.0,0,0,0,0,Ocean,-74.28147189,39.88494891,NE,High Density,orange,New York (NY),#9edae5,Traditional
1970-01-01 00:00:00.020100929,1,40103,1.0,0,0,0,0,Noble,-97.23050054,36.3884853,S,Middle America,orange,Oklahoma City,#1f77b4,Traditional
1970-01-01 00:00:00.020101005,1,32003,-3.0,0,0,0,0,Clark,-115.0146087,36.21511541,W,Containment,green,Las Vegas (AZ),#d62728,Reform
1970-01-01 00:00:00.020100913,2,30003,0.0,0,0,0,1,Big Horn,-107.4892228,45.42332459,W,Growth Control,green,Denver,#d62728,Reform
1970-01-01 00:00:00.020100618,1,21209,0.0,0,0,0,0,Scott,-84.58344665,38.29156708,MW,Middle America,orange,Cincinnati (OH),#f7b6d2,Traditional
1970-01-01 00:00:00.020091019,1,9007,-1.0,0,0,0,0,Middlesex,-72.5354823,41.46358412,NE,Middle America,orange,Hartford,#9edae5,Traditional
1970-01-01 00:00:00.020100906,1,37025,0.0,0,0,0,0,Cabarrus,-80.55133048,35.38756942,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020100920,1,36093,0.0,0,0,0,0,Schenectady,-74.05833636,42.81832249,NE,Middle America,orange,Hartford,#9edae5,Traditional
1970-01-01 00:00:00.020100516,1,45071,0.0,0,0,0,0,Newberry,-81.59990705,34.28974754,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
1970-01-01 00:00:00.020100825,1,37063,0.0,0,0,0,0,Durham,-78.87606872,36.03605321,S,Middle America,orange,Raleigh,#1f77b4,Traditional
1970-01-01 00:00:00.020100301,2,5115,0.0,0,0,0,1,Pope,-93.03400145,35.4476948,S,Containment,green,Memphis (AR),#1f77b4,Reform
1970-01-01 00:00:00.020100626,1,36093,0.0,0,0,0,0,Schenectady,-74.05833636,42.81832249,NE,Middle America,orange,Hartford,#9edae5,Traditional
1970-01-01 00:00:00.020100207,1,6071,-5.0,0,0,0,0,San Bernardino,-116.1783784,34.84157876,W,Containment,green,Las Vegas (AZ),#d62728,Reform
1970-01-01 00:00:00.020100608,1,9009,-1.0,0,0,0,0,New Haven,-72.93235204,41.41072833,NE,Middle America,orange,New Haven,#9edae5,Traditional
