REPORT_DATE,FATALITIES,STATE,COUNTY,change_2007,change_2008,change_2015,change_2016,change_2006_2016,indicator_2002_2006,indicator_1999_2001,indicator_1993_1998,has_accident_before_2006,name,Longitude,Latitude,Region,Family,Color,Nearest Neighbor,Region_color,simple_family
2020-02-21,1,NC,37183,0.0,0.0,0.0,0.0,-3.0,0,0,0,0,Wake,-78.65050164,35.78982367,S,Middle America,orange,Raleigh,#1f77b4,Traditional
2018-06-12,1,CT,9009,0.0,0.0,-2.0,0.0,-1.0,0,0,0,0,New Haven,-72.93235204,41.41072833,NE,Middle America,orange,New Haven,#9edae5,Traditional
2020-02-07,1,KY,21213,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Simpson,-86.58284235,36.74196569,S,Containment,green,Nashville,#1f77b4,Reform
2020-01-23,1,NE,31109,0.0,0.0,0.0,0.0,1.0,0,0,0,0,Lancaster,-96.68776297,40.78416865,MW,Middle America,orange,Kansas City (KS),#f7b6d2,Traditional
2019-12-16,1,WA,53033,0.0,0.0,0.0,0.0,-3.0,0,0,0,0,King,-121.8063614,47.49034831,W,Containment,green,Seattle,#d62728,Reform
2020-01-07,1,CT,9003,0.0,0.0,0.0,0.0,1.0,0,0,0,0,Hartford,-72.73301048,41.80669859,NE,Middle America,orange,Hartford,#9edae5,Traditional
2019-05-02,1,CA,6065,0.0,0.0,0.0,-1.0,2.0,0,0,0,0,Riverside,-115.9939021,33.74329781,W,Growth Management,green,San Diego,#d62728,Reform
2018-11-16,1,AZ,4013,1.0,0.0,1.0,0.0,4.0,0,0,0,0,Maricopa,-112.4908888,33.34875974,W,Growth Management,green,Phoenix,#d62728,Reform
2019-03-28,1,IL,17177,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Stephenson,-89.66268151,42.35166558,MW,Middle America,orange,Milwaukee,#f7b6d2,Traditional
2019-09-01,1,CA,6037,0.0,0.0,-2.0,0.0,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
2019-10-29,1,CA,6033,0.0,0.0,1.0,0.0,0.0,0,0,0,0,Lake,-122.7532352,39.0996887,W,Growth Management,green,Sacramento,#d62728,Reform
2019-12-05,1,MO,29107,0.0,0.0,0.0,-1.0,-2.0,0,0,0,0,Lafayette,-93.7855705,39.06555761,MW,Middle America,orange,Kansas City (MO),#f7b6d2,Traditional
2018-10-29,1,NY,36119,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Westchester,-73.75591281,41.16176335,NE,High Density,orange,New York (NY),#9edae5,Traditional
2018-09-26,1,MT,30111,0.0,0.0,0.0,0.0,2.0,0,0,0,0,Yellowstone,-108.2742553,45.93715306,W,High Density,orange,Salt Lake City,#d62728,Traditional
2018-03-11,1,VA,51107,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,Loudoun,-77.63575211,39.09048044,S,Containment-Lite,green,Washington (MD),#1f77b4,Reform
2019-10-26,1,CA,6071,1.0,-4.0,-3.0,1.0,-5.0,0,0,0,0,San Bernardino,-116.1783784,34.84157876,W,Containment,green,Las Vegas (AZ),#d62728,Reform
2019-10-30,1,MS,28089,-1.0,0.0,0.0,0.0,-3.0,0,0,0,0,Madison,-90.03327096,32.63533895,S,Containment,green,Memphis (MS),#1f77b4,Reform
2019-09-09,1,SC,45075,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Orangeburg,-80.80086358,33.43921301,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2019-11-06,1,AL,1003,-1.0,0.0,0.0,0.0,-2.0,0,0,0,0,Baldwin,-87.72274477,30.72782468,S,Containment-Lite,green,New Orleans,#1f77b4,Reform
2019-11-06,2,AR,5125,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Saline,-92.67655329,34.64661779,S,Containment,green,Memphis (AR),#1f77b4,Reform
2019-11-06,1,WI,55089,0.0,0.0,0.0,1.0,1.0,0,0,0,0,Ozaukee,-87.95138777,43.38375913,MW,Middle America,orange,Milwaukee,#f7b6d2,Traditional
2019-05-27,1,AZ,4013,1.0,0.0,1.0,0.0,4.0,0,0,0,0,Maricopa,-112.4908888,33.34875974,W,Growth Management,green,Phoenix,#d62728,Reform
2018-09-26,1,CA,6037,0.0,0.0,-2.0,0.0,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
2019-10-28,2,ME,23001,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,Androscoggin,-70.20524042,44.16543634,NE,Extreme Exclusion,blue,Boston (NH),#9edae5,Exclusion
2019-08-07,1,CA,6001,0.0,0.0,1.0,0.0,0.0,0,0,0,0,Alameda,-121.888612,37.64642367,W,Growth Control,green,San Francisco,#d62728,Reform
2019-10-04,1,NC,37119,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Mecklenburg,-80.83268027,35.24675454,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2019-10-04,1,SC,45063,-4.0,4.0,1.0,0.0,1.0,0,0,0,0,Lexington,-81.27229853,33.90217281,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2019-08-30,1,AL,1003,-1.0,0.0,0.0,0.0,-2.0,0,0,0,0,Baldwin,-87.72274477,30.72782468,S,Containment-Lite,green,New Orleans,#1f77b4,Reform
2019-09-19,1,SC,45083,0.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,Spartanburg,-81.99110742,34.93148726,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2019-09-17,1,SC,45083,0.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,Spartanburg,-81.99110742,34.93148726,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2019-07-25,1,LA,22047,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Iberville,-91.3485086,30.25819586,S,Containment-Lite,green,New Orleans,#1f77b4,Reform
2019-06-19,1,CA,6089,0.0,1.0,1.0,0.0,1.0,0,0,0,0,Shasta,-122.0409443,40.76391106,W,Growth Management,green,Sacramento,#d62728,Reform
2019-08-20,1,WA,53015,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Cowlitz,-122.6802732,46.19321499,W,Containment,green,Portland (WA),#d62728,Reform
2019-08-20,1,SC,45079,0.0,0.0,0.0,0.0,-2.0,0,0,0,0,Richland,-80.90384361,34.02226754,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2019-02-25,1,CA,6073,0.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,San Diego,-116.7353982,33.03386576,W,Growth Management,green,San Diego,#d62728,Reform
2019-07-24,1,OR,41029,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Jackson,-122.728377,42.43216537,W,Containment,green,Portland (WA),#d62728,Reform
2019-07-25,1,CA,6071,1.0,-4.0,-3.0,1.0,-5.0,0,0,0,0,San Bernardino,-116.1783784,34.84157876,W,Containment,green,Las Vegas (AZ),#d62728,Reform
2019-06-06,1,CA,6067,-1.0,0.0,0.0,0.0,-1.0,0,0,0,0,Sacramento,-121.3445212,38.44881725,W,Growth Management,green,Sacramento,#d62728,Reform
2019-07-20,1,AZ,4015,0.0,0.0,1.0,-1.0,1.0,0,0,0,0,Mohave,-113.7581706,35.70456821,W,Containment,green,Las Vegas (AZ),#d62728,Reform
2019-07-25,2,SC,45051,0.0,0.0,0.0,0.0,5.0,0,0,0,0,Horry,-78.99657939,33.92139357,S,Middle America,orange,Raleigh,#1f77b4,Traditional
2019-05-31,1,CA,6037,0.0,0.0,-2.0,0.0,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
2019-07-01,1,TN,47117,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Marshall,-86.76591028,35.46843385,S,Containment,green,Nashville,#1f77b4,Reform
2019-07-03,1,NV,32021,0.0,0.0,0.0,1.0,1.0,0,0,0,0,Mineral,-118.4346446,38.53880917,W,Growth Management,green,Sacramento,#d62728,Reform
2019-04-09,1,MD,24033,0.0,0.0,0.0,0.0,-3.0,0,0,0,0,Prince George's,-76.84739072,38.8299677,S,Containment-Lite,green,Washington (DC),#1f77b4,Reform
2019-05-31,1,GA,13089,0.0,-1.0,0.0,0.0,-2.0,0,0,0,0,DeKalb,-84.22665212,33.77122192,S,Middle America,orange,Atlanta,#1f77b4,Traditional
2019-06-04,1,AR,5093,-1.0,0.0,0.0,0.0,-1.0,0,0,0,0,Mississippi,-90.05430077,35.76420127,S,Containment,green,Memphis (MS),#1f77b4,Reform
2019-04-22,1,WY,56021,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,Laramie,-104.6892193,41.30709358,W,Growth Control,green,Denver,#d62728,Reform
2019-05-25,3,KY,21099,0.0,1.0,0.0,0.0,1.0,0,0,0,0,Hart,-85.88446619,37.29970852,MW,Middle America,orange,Louisville (IN),#f7b6d2,Traditional
2019-05-24,1,SC,45045,0.0,0.0,0.0,0.0,1.0,0,0,0,0,Greenville,-82.37063974,34.89387815,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2019-05-13,1,AL,1097,0.0,-1.0,-1.0,0.0,1.0,0,0,0,0,Mobile,-88.20659057,30.77909854,S,Containment-Lite,green,New Orleans,#1f77b4,Reform
2018-06-12,1,CA,6037,0.0,0.0,-2.0,0.0,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
2018-05-08,1,NJ,34017,-1.0,-1.0,0.0,-1.0,-2.0,0,0,0,0,Hudson,-74.07753388,40.73476975,NE,High Density,orange,New York (NY),#9edae5,Traditional
2019-04-22,1,FL,12115,0.0,0.0,0.0,0.0,1.0,0,0,0,0,Sarasota,-82.33141981,27.18432942,S,Growth Management,green,Tampa,#1f77b4,Reform
2019-02-23,1,CA,6037,0.0,0.0,-2.0,0.0,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
2019-01-25,1,CA,6037,0.0,0.0,-2.0,0.0,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
2019-01-16,1,CA,6081,0.0,0.0,0.0,1.0,0.0,0,0,0,0,San Mateo,-122.328899,37.42298018,W,Growth Control,green,San Francisco,#d62728,Reform
2019-03-25,1,CT,9009,0.0,0.0,-2.0,0.0,-1.0,0,0,0,0,New Haven,-72.93235204,41.41072833,NE,Middle America,orange,New Haven,#9edae5,Traditional
2019-03-31,1,NY,36039,0.0,-1.0,0.0,0.0,0.0,0,0,0,0,Greene,-74.12279549,42.27638026,NE,Middle America,orange,Hartford,#9edae5,Traditional
2019-02-19,1,CA,6037,0.0,0.0,-2.0,0.0,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
2018-12-25,1,CA,6077,0.0,1.0,0.0,1.0,1.0,0,0,0,0,San Joaquin,-121.2712102,37.9345275,W,Growth Management,green,Sacramento,#d62728,Reform
2018-12-19,1,CA,6071,1.0,-4.0,-3.0,1.0,-5.0,0,0,0,0,San Bernardino,-116.1783784,34.84157876,W,Containment,green,Las Vegas (AZ),#d62728,Reform
2018-06-03,1,MA,25005,-1.0,0.0,0.0,0.0,-4.0,0,0,0,0,Bristol,-71.11419448,41.79709525,NE,Exclusion with Restriction,blue,Boston (MA),#9edae5,Exclusion
2019-03-13,1,NY,36107,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,Tioga,-76.3061895,42.17034639,NE,Containment-Lite,green,New York (PA),#9edae5,Reform
2019-02-06,1,UT,49023,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Juab,-112.7847328,39.70284831,W,High Density,orange,Salt Lake City,#d62728,Traditional
2019-02-19,1,CA,6037,0.0,0.0,-2.0,0.0,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
2018-07-24,1,CA,6037,0.0,0.0,-2.0,0.0,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
2019-02-20,1,NE,31081,-1.0,0.0,0.0,0.0,-1.0,0,0,0,0,Hamilton,-98.02280046,40.87318318,MW,Middle America,orange,Kansas City (KS),#f7b6d2,Traditional
2019-02-20,1,NE,31081,-1.0,0.0,0.0,0.0,-1.0,0,0,0,0,Hamilton,-98.02280046,40.87318318,MW,Middle America,orange,Kansas City (KS),#f7b6d2,Traditional
2019-01-02,1,NY,36117,0.0,0.0,0.0,1.0,-1.0,0,0,0,0,Wayne,-77.02965084,43.15652579,NE,Middle America,orange,Rochester,#9edae5,Traditional
2019-02-10,1,MI,26049,-1.0,0.0,0.0,0.0,-1.0,0,0,0,0,Genesee,-83.70652806,43.02216976,MW,Middle America,orange,Detroit,#f7b6d2,Traditional
2019-01-24,2,AR,5095,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Monroe,-91.20394825,34.67772323,S,Containment,green,Memphis (AR),#1f77b4,Reform
2018-12-15,1,CA,6013,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,Contra Costa,-121.9281273,37.91933375,W,Growth Control,green,San Francisco,#d62728,Reform
2018-12-02,1,NJ,34023,-1.0,1.0,0.0,-2.0,0.0,0,0,0,0,Middlesex,-74.41108832,40.43949114,NE,High Density,orange,New York (NY),#9edae5,Traditional
2019-02-09,1,NC,37109,0.0,0.0,0.0,1.0,1.0,0,0,0,0,Lincoln,-81.22393811,35.48589556,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2019-02-05,1,NH,33007,0.0,0.0,0.0,0.0,-5.0,0,0,0,0,Coos,-71.30563958,44.68948989,NE,Extreme Exclusion,blue,Boston (NH),#9edae5,Exclusion
2019-01-10,1,MI,26115,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,Monroe,-83.53769332,41.92832154,MW,Middle America,orange,Detroit,#f7b6d2,Traditional
2019-01-23,1,NC,37119,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Mecklenburg,-80.83268027,35.24675454,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2019-01-17,1,NC,37057,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,Davidson,-80.21253309,35.79311799,S,Middle America,orange,Greensboro,#1f77b4,Traditional
2018-10-24,1,CA,6071,1.0,-4.0,-3.0,1.0,-5.0,0,0,0,0,San Bernardino,-116.1783784,34.84157876,W,Containment,green,Las Vegas (AZ),#d62728,Reform
2018-12-03,1,CA,6037,0.0,0.0,-2.0,0.0,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
2018-12-19,1,CA,6089,0.0,1.0,1.0,0.0,1.0,0,0,0,0,Shasta,-122.0409443,40.76391106,W,Growth Management,green,Sacramento,#d62728,Reform
2018-12-03,1,OK,40025,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,Cimarron,-102.5178111,36.74826632,W,Growth Control,green,Denver,#d62728,Reform
2017-02-21,1,AR,5119,0.0,0.0,0.0,1.0,1.0,0,0,0,0,Pulaski,-92.31191414,34.76993891,S,Containment,green,Memphis (AR),#1f77b4,Reform
2018-12-18,1,OR,41051,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,Multnomah,-122.4157429,45.54693681,W,Containment,green,Portland (WA),#d62728,Reform
2019-01-11,1,AL,1005,0.0,0.0,0.0,0.0,1.0,0,0,0,0,Barbour,-85.39106787,31.87009042,S,Middle America,orange,Atlanta,#1f77b4,Traditional
2017-04-15,1,FL,12057,1.0,0.0,0.0,-1.0,-3.0,0,0,0,0,Hillsborough,-82.30867294,27.92948052,S,Growth Management,green,Tampa,#1f77b4,Reform
2017-07-07,1,KS,20167,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Russell,-98.76247878,38.91467637,S,Middle America,orange,Oklahoma City,#1f77b4,Traditional
2018-11-08,2,NJ,34027,0.0,0.0,0.0,-1.0,-2.0,0,0,0,0,Morris,-74.54440839,40.86163004,NE,High Density,orange,New York (NY),#9edae5,Traditional
2018-08-02,1,CT,9009,0.0,0.0,-2.0,0.0,-1.0,0,0,0,0,New Haven,-72.93235204,41.41072833,NE,Middle America,orange,New Haven,#9edae5,Traditional
2018-08-25,1,CA,6001,0.0,0.0,1.0,0.0,0.0,0,0,0,0,Alameda,-121.888612,37.64642367,W,Growth Control,green,San Francisco,#d62728,Reform
2018-11-13,1,MO,29189,0.0,0.0,0.0,-1.0,-2.0,0,0,0,0,St. Louis,-90.44344187,38.64048457,MW,Middle America,orange,St. Louis (MO),#f7b6d2,Traditional
2018-12-07,1,OH,39159,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Union,-83.37130174,40.29926661,MW,Middle America,orange,Columbus,#f7b6d2,Traditional
2018-09-16,1,MD,24021,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Frederick,-77.3978074,39.4720692,S,Containment-Lite,green,Washington (MD),#1f77b4,Reform
2018-09-29,2,CA,6037,0.0,0.0,-2.0,0.0,-6.0,0,0,0,0,Los Angeles,-118.224703,34.32134579,W,Growth Management,green,Los Angeles,#d62728,Reform
2018-10-04,1,OR,41029,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Jackson,-122.728377,42.43216537,W,Containment,green,Portland (WA),#d62728,Reform
2018-11-28,1,FL,12011,0.0,1.0,0.0,0.0,1.0,0,0,0,0,Broward,-80.48723143,26.15220703,S,Growth Management,green,Miami,#1f77b4,Reform
2018-08-17,1,WI,55025,-1.0,-1.0,0.0,0.0,-2.0,0,0,0,0,Dane,-89.41786325,43.06746565,MW,Middle America,orange,Milwaukee,#f7b6d2,Traditional
2018-10-01,1,ND,38053,0.0,0.0,0.0,0.0,1.0,0,0,0,0,McKenzie,-103.3954265,47.74027674,W,Growth Control,green,Denver,#d62728,Reform
2018-10-01,1,ND,38053,0.0,0.0,0.0,0.0,1.0,0,0,0,0,McKenzie,-103.3954265,47.74027674,W,Growth Control,green,Denver,#d62728,Reform
2018-10-29,1,NY,36119,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Westchester,-73.75591281,41.16176335,NE,High Density,orange,New York (NY),#9edae5,Traditional
2018-10-16,1,FL,12083,0.0,0.0,0.0,0.0,1.0,0,0,0,0,Marion,-82.05662463,29.21028272,S,Growth Management,green,Orlando,#1f77b4,Reform
2018-03-23,2,CA,6059,-3.0,0.0,0.0,0.0,-3.0,0,0,0,0,Orange,-117.760976,33.70311134,W,Growth Management,green,Los Angeles,#d62728,Reform
2018-10-11,1,VA,51085,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Hanover,-77.49131526,37.76033617,S,Middle America,orange,Richmond,#1f77b4,Traditional
2018-09-30,1,FL,12099,1.0,-1.0,0.0,0.0,2.0,0,0,0,0,Palm Beach,-80.46503899,26.64741122,S,Growth Management,green,West Palm Beach,#1f77b4,Reform
2018-09-24,1,VA,51023,0.0,0.0,0.0,-1.0,-1.0,0,0,0,0,Botetourt,-79.8119662,37.5570231,S,Middle America,orange,Greensboro,#1f77b4,Traditional
2018-01-31,1,UT,49049,-1.0,0.0,1.0,0.0,-2.0,0,0,0,0,Utah,-111.670284,40.11980262,W,High Density,orange,Salt Lake City,#d62728,Traditional
2017-10-28,1,CA,6071,1.0,-4.0,-3.0,1.0,-5.0,0,0,0,0,San Bernardino,-116.1783784,34.84157876,W,Containment,green,Las Vegas (AZ),#d62728,Reform
2018-09-04,1,WI,55073,1.0,-2.0,0.0,-1.0,-3.0,0,0,0,0,Marathon,-89.75863384,44.89792533,MW,Middle America,orange,Milwaukee,#f7b6d2,Traditional
2018-08-07,1,CA,6065,0.0,0.0,0.0,-1.0,2.0,0,0,0,0,Riverside,-115.9939021,33.74329781,W,Growth Management,green,San Diego,#d62728,Reform
2018-06-30,1,CA,6065,0.0,0.0,0.0,-1.0,2.0,0,0,0,0,Riverside,-115.9939021,33.74329781,W,Growth Management,green,San Diego,#d62728,Reform
2018-08-16,2,WV,54055,-1.0,0.0,0.0,0.0,-1.0,0,0,0,0,Mercer,-81.11147554,37.40564762,S,Middle America,orange,Greensboro,#1f77b4,Traditional
2018-05-10,1,CA,6059,-3.0,0.0,0.0,0.0,-3.0,0,0,0,0,Orange,-117.760976,33.70311134,W,Growth Management,green,Los Angeles,#d62728,Reform
2018-04-22,1,CA,6001,0.0,0.0,1.0,0.0,0.0,0,0,0,0,Alameda,-121.888612,37.64642367,W,Growth Control,green,San Francisco,#d62728,Reform
2018-08-11,2,FL,12063,0.0,0.0,-1.0,0.0,-2.0,0,0,0,0,Jackson,-85.21596518,30.79547704,S,Middle America,orange,Atlanta,#1f77b4,Traditional
2018-07-27,1,FL,12105,0.0,-1.0,-2.0,-1.0,-1.0,0,0,0,0,Polk,-81.69711072,27.94872638,S,Growth Management,green,Orlando,#1f77b4,Reform
2018-08-05,2,FL,12001,0.0,0.0,0.0,0.0,1.0,0,0,0,0,Alachua,-82.35823348,29.67497355,S,Growth Management,green,Jacksonville,#1f77b4,Reform
2018-08-05,1,WI,55105,0.0,-1.0,1.0,-1.0,-2.0,0,0,0,0,Rock,-89.0712802,42.67118649,MW,Middle America,orange,Milwaukee,#f7b6d2,Traditional
2018-06-11,1,CA,6077,0.0,1.0,0.0,1.0,1.0,0,0,0,0,San Joaquin,-121.2712102,37.9345275,W,Growth Management,green,Sacramento,#d62728,Reform
2017-11-09,1,CA,6025,1.0,-2.0,-1.0,0.0,-3.0,0,0,0,0,Imperial,-115.3657218,33.03935669,W,Growth Management,green,San Diego,#d62728,Reform
2018-07-16,1,WV,54035,0.0,0.0,0.0,1.0,2.0,0,0,0,0,Jackson,-81.674543,38.83443006,S,Middle America,orange,Washington (WV),#1f77b4,Traditional
2018-07-18,2,NV,32003,0.0,-2.0,0.0,0.0,-3.0,0,0,0,0,Clark,-115.0146087,36.21511541,W,Containment,green,Las Vegas (AZ),#d62728,Reform
2018-07-18,2,NV,32003,0.0,-2.0,0.0,0.0,-3.0,0,0,0,0,Clark,-115.0146087,36.21511541,W,Containment,green,Las Vegas (AZ),#d62728,Reform
2018-06-27,1,GA,13223,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,Paulding,-84.86736714,33.92082846,S,Middle America,orange,Atlanta,#1f77b4,Traditional
2018-06-21,1,CA,6099,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,Stanislaus,-120.9979524,37.55851635,W,Growth Management,green,Sacramento,#d62728,Reform
2018-05-08,1,NJ,34017,-1.0,-1.0,0.0,-1.0,-2.0,0,0,0,0,Hudson,-74.07753388,40.73476975,NE,High Density,orange,New York (NY),#9edae5,Traditional
2018-07-02,1,SC,45027,-2.0,2.0,0.0,0.0,0.0,0,0,0,0,Clarendon,-80.21662078,33.66542745,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2018-05-30,1,NC,37119,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Mecklenburg,-80.83268027,35.24675454,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2018-06-13,1,IL,17051,0.0,0.0,0.0,0.0,1.0,0,0,0,0,Fayette,-89.02441763,39.0000587,MW,Middle America,orange,St. Louis (IL),#f7b6d2,Traditional
2018-01-31,1,TN,47047,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Fayette,-89.41493045,35.19709994,S,Containment,green,Memphis (MS),#1f77b4,Reform
2018-05-25,1,GA,13051,0.0,0.0,0.0,0.0,-3.0,0,0,0,0,Chatham,-81.13247732,32.00445256,S,Growth Management,green,Jacksonville,#1f77b4,Reform
2018-06-06,1,WI,55085,0.0,0.0,0.0,1.0,0.0,0,0,0,0,Oneida,-89.52161421,45.70521979,MW,Middle America,orange,Milwaukee,#f7b6d2,Traditional
2018-05-15,1,SC,45045,0.0,0.0,0.0,0.0,1.0,0,0,0,0,Greenville,-82.37063974,34.89387815,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2017-10-29,1,OR,41047,0.0,0.0,1.0,0.0,0.0,0,0,0,0,Marion,-122.5849114,44.90322354,W,Containment,green,Portland (WA),#d62728,Reform
2018-05-20,1,KY,21227,0.0,0.0,0.0,0.0,1.0,0,0,0,0,Warren,-86.42358976,36.9932296,S,Containment,green,Nashville,#1f77b4,Reform
2018-05-16,1,OK,40037,1.0,0.0,0.0,0.0,0.0,0,0,0,0,Creek,-96.37089402,35.90233119,S,Middle America,orange,Oklahoma City,#1f77b4,Traditional
2018-05-07,1,NC,37119,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Mecklenburg,-80.83268027,35.24675454,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2018-05-30,1,NV,32003,0.0,-2.0,0.0,0.0,-3.0,0,0,0,0,Clark,-115.0146087,36.21511541,W,Containment,green,Las Vegas (AZ),#d62728,Reform
2018-05-25,1,KY,21049,0.0,0.0,0.0,0.0,1.0,0,0,0,0,Clark,-84.14820158,37.97054025,MW,Middle America,orange,Cincinnati (OH),#f7b6d2,Traditional
2018-05-03,1,SC,45063,-4.0,4.0,1.0,0.0,1.0,0,0,0,0,Lexington,-81.27229853,33.90217281,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2018-03-17,1,MD,24027,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,Howard,-76.93099926,39.25078653,S,Containment-Lite,green,Philadelphia (MD),#1f77b4,Reform
2018-05-02,2,OH,39003,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Allen,-84.10584177,40.77151716,MW,Middle America,orange,Columbus,#f7b6d2,Traditional
2018-03-02,1,CA,6059,-3.0,0.0,0.0,0.0,-3.0,0,0,0,0,Orange,-117.760976,33.70311134,W,Growth Management,green,Los Angeles,#d62728,Reform
2018-05-01,1,FL,12129,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Wakulla,-84.40005301,30.16603091,S,Growth Management,green,Jacksonville,#1f77b4,Reform
2018-04-26,1,IL,17099,-2.0,1.0,1.0,2.0,2.0,0,0,0,0,LaSalle,-88.88623869,41.34406943,MW,Middle America,orange,Chicago (IL),#f7b6d2,Traditional
2018-03-21,1,LA,22097,0.0,0.0,1.0,0.0,-1.0,0,0,0,0,St. Landry,-92.00579532,30.59908084,S,Containment-Lite,green,New Orleans,#1f77b4,Reform
2018-05-02,2,SC,45083,0.0,-1.0,0.0,-1.0,-1.0,0,0,0,0,Spartanburg,-81.99110742,34.93148726,S,Middle America,orange,Charlotte (NC),#1f77b4,Traditional
2018-04-26,1,VA,51183,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,Sussex,-77.26234107,36.92136549,S,Middle America,orange,Richmond,#1f77b4,Traditional
2018-03-13,1,MI,26021,0.0,0.0,0.0,0.0,-2.0,0,0,0,0,Berrien,-86.41252941,41.95468812,MW,Middle America,orange,Chicago (IN),#f7b6d2,Traditional
2018-04-13,1,NE,31049,0.0,0.0,0.0,0.0,0.0,0,0,0,0,Deuel,-102.3338627,41.111546,W,Growth Control,green,Denver,#d62728,Reform
2017-11-15,1,CA,6071,1.0,-4.0,-3.0,1.0,-5.0,0,0,0,0,San Bernardino,-116.1783784,34.84157876,W,Containment,green,Las Vegas (AZ),#d62728,Reform
2017-12-17,1,CA,6079,0.0,0.0,0.0,0.0,0.0,0,0,0,0,San Luis Obispo,-120.4042917,35.38707354,W,Growth Management,green,Los Angeles,#d62728,Reform
2018-03-16,1,WA,53033,0.0,0.0,0.0,0.0,-3.0,0,0,0,0,King,-121.8063614,47.49034831,W,Containment,green,Seattle,#d62728,Reform
2018-03-26,1,MO,29053,0.0,1.0,0.0,0.0,0.0,0,0,0,0,Cooper,-92.80985416,38.84333073,MW,Middle America,orange,Kansas City (MO),#f7b6d2,Traditional
